snapped_at,price,market_cap,total_volume
2016-05-27 00:00:00 UTC,0.0770306579788716,34860410.06628539,615744.2966758395
2016-05-28 00:00:00 UTC,0.07894726055491964,35727773.18492134,763494.2989452177
2016-05-29 00:00:00 UTC,0.08475652201500504,38356768.47062163,847083.601685779
2016-05-30 00:00:00 UTC,0.09910056164885889,44848198.204745784,575012.3805452393
2016-05-31 00:00:00 UTC,0.08599900280049,38919056.1469565,1224268.183822193
2016-06-01 00:00:00 UTC,0.08090494075112026,36613726.07963656,1663776.1864094308
2016-06-02 00:00:00 UTC,0.08499726362168541,38465716.66539359,525461.9185850135
2016-06-03 00:00:00 UTC,0.08277724913859044,37461043.75639403,431950.6840623443
2016-06-04 00:00:00 UTC,0.08255409892838338,37360056.590526514,329119.54775197635
2016-06-05 00:00:00 UTC,0.08337705146612126,37732485.74644131,176871.33068018625
2016-06-06 00:00:00 UTC,0.0826025535368429,37381984.84045739,424500.6119296903
2016-06-07 00:00:00 UTC,0.074149524485209,33556546.15443439,727681.4471640427
2016-06-08 00:00:00 UTC,0.07443719215718546,33686730.853241764,298306.94074272196
2016-06-09 00:00:00 UTC,0.075153736245925,34011004.60890519,592648.6566655183
2016-06-10 00:00:00 UTC,0.07462628880249023,33772306.99617554,195709.38683607636
2016-06-11 00:00:00 UTC,0.07619131075541903,34480561.45580643,59579.9513299136
2016-06-12 00:00:00 UTC,0.07149810109601522,32356638.10442153,819068.3701920186
2016-06-13 00:00:00 UTC,0.0699540217873938,31657861.28898561,734622.1875636104
2016-06-14 00:00:00 UTC,0.071967741446674,32569174.977884695,668979.3646177755
2016-06-15 00:00:00 UTC,0.09687592809397211,43841434.92366564,3307446.6939112297
2016-06-16 00:00:00 UTC,0.10746849700795467,48635127.53496467,2300064.1241170377
2016-06-17 00:00:00 UTC,0.08873169123347552,40155740.8885486,1577402.7115231934
2016-06-18 00:00:00 UTC,0.09593806026939676,43417000.577516876,650659.063317486
2016-06-19 00:00:00 UTC,0.0953585950785686,43154762.20773755,263078.87574962765
2016-06-20 00:00:00 UTC,0.10371905019526315,46938306.33621541,527162.8156136405
2016-06-21 00:00:00 UTC,0.09982514983992072,45176112.338317536,681015.5569089736
2016-06-22 00:00:00 UTC,0.10574210756705159,47853845.82943265,1937344.428940944
2016-06-23 00:00:00 UTC,0.1120111089612855,50690897.53122456,1034604.6696341321
2016-06-24 00:00:00 UTC,0.10708289455439407,48460622.2145327,2783759.2793923323
2016-06-25 00:00:00 UTC,0.09828663467556854,44479853.58979138,1289426.7540162737
2016-06-26 00:00:00 UTC,0.10109562372359392,45751068.35875685,350195.7461171513
2016-06-27 00:00:00 UTC,0.10109887142495758,45752538.11384243,296101.34318957274
2016-06-28 00:00:00 UTC,0.09995130049641102,45233202.1221876,335068.0462963965
